image,label
compact_car_s_001707,1
finch_s_000126,2
felis_domesticus_s_000511,3
mule_deer_s_001382,4
coupe_s_001627,1
stealth_fighter_s_001498,0
house_cat_s_000715,3
mouser_s_000966,3
tabby_cat_s_001862,3
mongrel_s_000803,5
convertible_s_002122,1
dumper_s_002245,9
spring_frog_s_000313,6
appaloosa_s_000394,7
grass_frog_s_000356,6
stealth_bomber_s_000038,0
alley_cat_s_001304,3
domestic_cat_s_002115,3
toy_spaniel_s_000464,5
lark_s_000970,2
dog_s_001898,5
bullfrog_s_001267,6
coupe_s_000356,1
truck_s_001966,9
leopard_frog_s_001944,6
fighter_s_000473,0
stealth_bomber_s_001589,0
rowboat_s_000395,8
capreolus_capreolus_s_000134,4
liberty_ship_s_001065,8
fawn_s_000564,4
monoplane_s_000237,0
tennessee_walking_horse_s_001110,7
toy_spaniel_s_001637,5
leopard_frog_s_001343,6
wrecker_s_000324,9
cargo_vessel_s_002057,8
dive_bomber_s_000109,0
minelayer_s_000731,8
felis_catus_s_000431,3
pekingese_s_002737,5
camion_s_000939,9
wagtail_s_000603,2
jetliner_s_001392,0
dive_bomber_s_000238,0
emu_novaehollandiae_s_000171,2
compact_car_s_001916,1
mongrel_s_001493,5
police_boat_s_000386,8
airliner_s_001139,0
canis_familiaris_s_000776,5
trucking_rig_s_001369,9
tennessee_walking_horse_s_000888,7
stud_mare_s_000212,7
bird_s_001464,2
estate_car_s_001521,1
mule_deer_s_002568,4
dumper_s_000461,9
trucking_rig_s_000434,9
tipper_lorry_s_000520,9
japanese_deer_s_001096,4
shooting_brake_s_000520,1
capreolus_capreolus_s_001590,4
fire_truck_s_002038,9
cassowary_s_000903,2
tabby_s_000380,3
trucking_rig_s_001209,9
stealth_bomber_s_001120,0
camion_s_001929,9
cat_s_002246,3
wagon_s_000371,1
tabby_cat_s_002272,3
red_deer_s_000479,4
bird_s_001174,2
camion_s_000434,9
fawn_s_000142,4
fire_engine_s_001998,9
ostrich_s_002440,2
stud_mare_s_000600,7
dog_s_001358,5
guard_boat_s_000606,8
puppy_s_000197,5
scow_s_000887,8
stud_mare_s_001564,7
lippizaner_s_001017,7
alauda_arvensis_s_000486,2
convertible_s_002386,1
boat_s_001267,8
chihuahua_s_000161,5
bufo_bufo_s_000834,6
amphibious_aircraft_s_000418,0
estate_car_s_000203,1
jumbo_jet_s_000091,0
lark_s_001535,2
tabby_s_000388,3
cassowary_s_000460,2
pekingese_s_002497,5
trucking_rig_s_001382,9
struthio_camelus_s_000258,2
dump_truck_s_001654,9
felis_catus_s_000193,3
fighter_aircraft_s_001262,0
english_toy_spaniel_s_001094,5
lippizaner_s_001209,7
fighter_aircraft_s_001426,0
station_wagon_s_001245,1
lipizzan_s_001145,7
alces_alces_s_000255,4
dustcart_s_000074,9
domestic_cat_s_001710,3
trucking_rig_s_001064,9
passenger_ship_s_002048,8
toy_spaniel_s_000960,5
multiengine_plane_s_000056,0
cassowary_s_001136,2
elk_s_000471,4
boat_s_001329,8
tipper_truck_s_000756,9
fighter_s_000518,0
sea_boat_s_000799,8
blenheim_spaniel_s_001165,5
lippizaner_s_001608,7
guard_boat_s_000311,8
arabian_s_001187,7
tabby_cat_s_002634,3
fire_engine_s_001055,9
banana_boat_s_000993,8
puppy_s_000623,5
toy_spaniel_s_001525,5
station_wagon_s_000023,1
auto_s_001355,1
stud_mare_s_000851,7
maltese_s_002236,5
bufo_marinus_s_000786,6
sika_s_000425,4
dump_truck_s_001586,9
songbird_s_000467,2
stealth_fighter_s_000562,0
gelding_s_002249,7
tabby_cat_s_002556,3
nandu_s_000163,2
tabby_cat_s_002010,3
coupe_s_000518,1
police_cruiser_s_001080,1
compact_s_002299,1
cassowary_s_000200,2
pekinese_s_000001,5
river_boat_s_000373,8
passenger_ship_s_000462,8
powerboat_s_000046,8
stealth_bomber_s_000590,0
motorboat_s_000735,8
jumbojet_s_001505,0
car_s_000521,1
tabby_s_000327,3
texas_toad_s_000190,6
tractor_trailer_s_000622,9
alley_cat_s_001883,3
red_deer_s_002359,4
arabian_s_000603,7
motorcar_s_001149,1
attack_aircraft_s_000107,0
airliner_s_000560,0
tugboat_s_000100,8
trucking_rig_s_000124,9
barren_ground_caribou_s_000020,4
stud_mare_s_001117,7
camion_s_001304,9
jetliner_s_001600,0
tabby_s_000814,3
oil_tanker_s_001303,8
wagtail_s_000062,2
toad_frog_s_001535,6
liberty_ship_s_001789,8
blenheim_spaniel_s_000332,5
twinjet_s_000224,0
passenger_ship_s_000904,8
spadefoot_s_000743,6
bird_s_001086,2
chihuahua_s_002217,5
racing_boat_s_001179,8
deer_s_000995,4
biplane_s_001337,0
passerine_s_001221,2
rana_clamitans_s_000443,6
wapiti_s_000730,4
tipper_lorry_s_000308,9
wrecker_s_001824,9
rangifer_caribou_s_000837,4
truck_s_001056,9
capreolus_capreolus_s_001572,4
mule_deer_s_001694,4
maltese_s_002071,5
trailer_truck_s_000577,9
monoplane_s_000976,0
tennessee_walking_horse_s_000928,7
anthus_pratensis_s_000598,2
puppy_s_002039,5
convertible_s_002261,1
containership_s_000010,8
tipper_truck_s_000303,9
elk_s_000275,4
roe_deer_s_000860,4
bullfrog_s_001162,6
appaloosa_s_002209,7
dog_s_000137,5
police_cruiser_s_001070,1
accentor_s_000117,2
convertible_s_001071,1
lippizan_s_000014,7
struthio_camelus_s_001307,2
tabby_s_001245,3
sparrow_s_001780,2
domestic_cat_s_000156,3
airliner_s_001476,0
odocoileus_hemionus_s_001147,4
spadefoot_s_000523,6
felis_catus_s_001556,3
arabian_s_000538,7
twinjet_s_001312,0
bookmobile_s_000715,9
english_toy_spaniel_s_000441,5
nandu_s_001099,2
toy_dog_s_000909,5
domestic_cat_s_001916,3
accentor_s_000814,2
cervus_elaphus_s_000173,4
tabby_s_000146,3
lipizzan_s_001335,7
tabby_s_000796,3
appaloosa_s_002237,7
cassowary_s_000472,2
mongrel_s_002358,5
speedboat_s_001669,8
jumbojet_s_000999,0
alces_alces_s_001633,4
cervus_elaphus_s_000203,4
domestic_cat_s_001189,3
prunella_modularis_s_000538,2
station_wagon_s_000609,1
shooting_brake_s_001044,1
passenger_ship_s_000663,8
aerial_ladder_truck_s_000861,9
stealth_bomber_s_001797,0
honey_eater_s_001344,2
pantechnicon_s_000077,9
quarter_horse_s_001615,7
leptodactylid_s_000077,6
blenheim_spaniel_s_001015,5
wagtail_s_002118,2
mouser_s_000211,3
plane_s_000355,0
taxi_s_000749,1
tabby_cat_s_002058,3
maltese_dog_s_000254,5
airbus_s_001436,0
delivery_truck_s_001218,9
roe_deer_s_001274,4
bufo_marinus_s_000116,6
king_charles_spaniel_s_000203,5
delivery_van_s_000093,9
gelding_s_001339,7
bufo_s_001625,6
roe_deer_s_000188,4
bookmobile_s_000913,9
toy_spaniel_s_000636,5
freighter_s_000797,8
domestic_cat_s_000332,3
american_toad_s_001017,6
arabian_s_001123,7
motorcar_s_001421,1
cruiser_s_000200,1
saddle_horse_s_001784,7
lorry_s_002231,9
mouser_s_002118,3
guard_boat_s_000753,8
biplane_s_000458,0
auto_s_002292,1
station_wagon_s_002530,1
toy_spaniel_s_001512,5
toad_frog_s_000832,6
quarter_horse_s_000463,7
ostrich_s_000345,2
estate_car_s_001302,1
jumbo_jet_s_001366,0
stealth_fighter_s_001592,0
cassowary_s_001897,2
broodmare_s_001445,7
stealth_bomber_s_001315,0
accentor_s_000538,2
trucking_rig_s_001616,9
accentor_s_000143,2
cat_s_002466,3
biplane_s_000001,0
tabby_cat_s_001764,3
cervus_unicolor_s_000303,4
cervus_elaphus_s_001207,4
bufo_marinus_s_000438,6
cat_s_000645,3
nandu_s_001966,2
ship_s_001515,8
convertible_s_001502,1
maltese_dog_s_000796,5
elk_s_002037,4
liberty_ship_s_001036,8
estate_car_s_001480,1
alley_cat_s_000268,3
passerine_s_000576,2
stud_mare_s_000646,7
airbus_s_000290,0
jumbo_jet_s_001793,0
lapdog_s_000710,5
automobile_s_001942,1
pekinese_s_001480,5
jetliner_s_001407,0
maltese_dog_s_000975,5
station_wagon_s_000081,1
rana_clamitans_s_000788,6
auto_s_000636,1
bird_of_passage_s_000787,2
station_wagon_s_001842,1
honey_eater_s_000703,2
airliner_s_000643,0
maltese_s_000118,5
rana_temporaria_s_001055,6
bufo_bufo_s_001156,6
convertible_s_000447,1
green_frog_s_001258,6
king_charles_spaniel_s_000015,5
police_boat_s_001574,8
maltese_s_001629,5
felis_catus_s_001118,3
station_wagon_s_002268,1
anuran_s_000098,6
biplane_s_000780,0
domestic_cat_s_000511,3
chihuahua_s_001853,5
canis_familiaris_s_000275,5
scow_s_001375,8
pekinese_s_000531,5
coupe_s_002047,1
dog_s_001347,5
mongrel_s_002636,5
cock_s_000331,2
tabby_cat_s_000834,3
rhea_americana_s_000645,2
biplane_s_000064,0
stealth_fighter_s_001188,0
airbus_s_001336,0
lightship_s_000526,8
liberty_ship_s_001491,8
tabby_s_000308,3
muntjac_s_001114,4
tennessee_walking_horse_s_001511,7
appaloosa_s_001397,7
ostrich_s_000672,2
freighter_s_001141,8
airliner_s_001872,0
stud_mare_s_000267,7
barking_deer_s_000090,4
pickerel_frog_s_000348,6
fighter_aircraft_s_001396,0
tomcat_s_000655,3
bufo_s_000032,6
crapaud_s_001433,6
auto_s_001247,1
broodmare_s_001500,7
tip_truck_s_000209,9
estate_car_s_001519,1
wagtail_s_001925,2
felis_domesticus_s_000602,3
delivery_truck_s_000155,9
bufo_americanus_s_001669,6
puppy_s_002459,5
tabby_cat_s_002014,3
tugboat_s_000035,8
jumbo_jet_s_001519,0
lorry_s_001031,9
wagon_s_000736,1
rhea_americana_s_000080,2
rangifer_caribou_s_000052,4
jetliner_s_001903,0
bufo_viridis_s_000287,6
toad_frog_s_000170,6
passerine_s_001596,2
pekinese_s_001256,5
bufo_marinus_s_000046,6
pleasure_boat_s_001707,8
felis_domesticus_s_000266,3
tabby_s_000619,3
aerial_ladder_truck_s_000991,9
rana_temporaria_s_001428,6
blenheim_spaniel_s_000187,5
stealth_fighter_s_001692,0
dawn_horse_s_000375,7
bird_s_000691,2
toy_spaniel_s_000921,5
passenger_ship_s_001227,8
wrecker_s_000180,9
amphibious_aircraft_s_000625,0
stud_mare_s_001388,7
felis_domesticus_s_000692,3
stealth_bomber_s_000868,0
rana_temporaria_s_000296,6
dive_bomber_s_001732,0
shooting_brake_s_000486,1
alces_alces_s_000757,4
leptodactylid_s_000062,6
arabian_s_000790,7
dog_s_002409,5
caribou_s_001067,4
tow_truck_s_002047,9
freighter_s_002049,8
compact_car_s_000563,1
tip_truck_s_000550,9
arabian_s_002327,7
deer_s_000044,4
moving_van_s_000552,9
leopard_frog_s_000213,6
trucking_rig_s_001365,9
tabby_s_000331,3
bird_s_000969,2
lark_s_001346,2
dog_s_000036,5
mutt_s_001024,5
dump_truck_s_000851,9
domestic_cat_s_001409,3
roe_deer_s_000384,4
bird_s_001432,2
airliner_s_001783,0
toy_spaniel_s_001866,5
ship_s_000911,8
dump_truck_s_000846,9
boat_s_002753,8
propeller_plane_s_001400,0
boat_s_000286,8
toy_spaniel_s_001800,5
tipper_truck_s_001228,9
coupe_s_000335,1
walking_horse_s_000661,7
semi_s_000863,9
english_toy_spaniel_s_000231,5
convertible_s_001246,1
dump_truck_s_001543,9
dredger_s_000110,8
compact_car_s_001763,1
sparrow_s_002506,2
estate_car_s_000186,1
truck_s_000536,9
japanese_spaniel_s_000089,5
mutt_s_000499,5
lipizzan_s_000016,7
car_s_000418,1
stud_mare_s_001032,7
airliner_s_001811,0
chihuahua_s_000664,5
domestic_cat_s_001456,3
woodland_caribou_s_000251,4
stud_mare_s_001248,7
leopard_frog_s_000624,6
attack_aircraft_s_000538,0
cat_s_002330,3
jumbo_jet_s_001666,0
broodmare_s_000044,7
speedboat_s_000847,8
alces_alces_s_000029,4
maltese_s_001987,5
horse_s_000069,7
appaloosa_s_002135,7
maltese_dog_s_001021,5
arabian_s_002330,7
mutt_s_000869,5
station_wagon_s_002780,1
multiengine_airplane_s_000225,0
cat_s_000384,3
rowboat_s_000561,8
elk_s_000378,4
dog_s_000053,5
ladder_truck_s_001407,9
felis_catus_s_000409,3
fighter_aircraft_s_001512,0
trucking_rig_s_001264,9
peke_s_000780,5
bufo_s_001673,6
muntjac_s_000861,4
articulated_lorry_s_000088,9
bird_s_001897,2
domestic_cat_s_000002,3
transporter_s_000372,9
ship_s_001690,8
fire_engine_s_001311,9
mule_deer_s_001666,4
lapdog_s_001725,5
tractor_trailer_s_000283,9
quarter_horse_s_000591,7
trucking_rig_s_000133,9
dump_truck_s_000628,9
transporter_s_000369,9
tractor_trailer_s_000363,9
arabian_s_000900,7
shooting_brake_s_001529,1
propeller_plane_s_000963,0
pekingese_s_002182,5
merchant_ship_s_000503,8
appaloosa_s_000374,7
airliner_s_000356,0
pilot_boat_s_000966,8
maltese_s_000441,5
rana_catesbeiana_s_000085,6
passenger_ship_s_001568,8
house_cat_s_001734,3
arabian_s_000486,7
house_cat_s_000953,3
dump_truck_s_000327,9
jumbo_jet_s_001322,0
toy_s_002190,5
airliner_s_000565,0
jetliner_s_001283,0
twinjet_s_001512,0
puppy_s_000029,5
auto_s_001750,1
shooting_brake_s_001668,1
gelding_s_002137,7
pekingese_s_002766,5
ship_s_000280,8
convertible_s_000710,1
passenger_ship_s_000983,8
western_toad_s_000818,6
bullfrog_s_001319,6
dawn_horse_s_001275,7
pontoon_s_000502,8
fireboat_s_000601,8
deer_s_000132,4
tractor_trailer_s_002074,9
rhea_americana_s_000394,2
emu_s_000124,2
trucking_rig_s_000001,9
lipizzan_s_001584,7
mule_deer_s_001768,4
emu_s_000274,2
wrecker_s_001626,9
tennessee_walker_s_000198,7
cargo_vessel_s_001811,8
tabby_cat_s_002643,3
alley_cat_s_002784,3
cassowary_s_000668,2
pekingese_s_000114,5
toad_frog_s_000097,6
shooting_brake_s_000588,1
tennessee_walker_s_000258,7
tabby_s_001455,3
sambar_s_000069,4
reconnaissance_plane_s_000006,0
odocoileus_hemionus_s_000206,4
ostrich_s_002530,2
dive_bomber_s_000391,0
fallow_deer_s_000941,4
rana_catesbeiana_s_000158,6
domestic_cat_s_002001,3
cervus_elaphus_s_001568,4
trucking_rig_s_001582,9
alces_alces_s_001053,4
american_toad_s_000325,6
station_wagon_s_002142,1
anthus_pratensis_s_000757,2
stud_mare_s_001621,7
lorry_s_001551,9
odocoileus_hemionus_s_000708,4
fire_engine_s_000408,9
pekingese_s_001616,5
pekingese_s_000257,5
fire_truck_s_001014,9
pekinese_s_002387,5
rana_clamitans_s_000596,6
convertible_s_001757,1
airbus_s_000238,0
container_vessel_s_001377,8
bufo_bufo_s_001983,6
wapiti_s_000010,4
pekinese_s_000476,5
compact_car_s_000218,1
riding_horse_s_000145,7
stallion_s_001524,7
passerine_s_001614,2
cock_s_000475,2
maltese_s_000022,5
truck_s_001352,9
tipper_lorry_s_000160,9
jetliner_s_000918,0
aerial_ladder_truck_s_001158,9
station_wagon_s_001529,1
cabin_cruiser_s_000560,8
wagtail_s_000289,2
passenger_ship_s_000840,8
taxi_s_001660,1
maltese_dog_s_000638,5
quarter_horse_s_001754,7
lipizzan_s_001612,7
container_ship_s_002273,8
fire_truck_s_002570,9
dama_dama_s_000494,4
lippizan_s_001271,7
compact_car_s_002274,1
bufo_americanus_s_000869,6
toy_spaniel_s_000398,5
guard_boat_s_000227,8
bird_s_001725,2
emu_s_000625,2
tabby_s_001518,3
arabian_s_002300,7
felis_domesticus_s_000504,3
cassowary_s_001913,2
night_bird_s_000142,2
stealth_bomber_s_000003,0
speedboat_s_000020,8
pekinese_s_000003,5
tabby_s_000615,3
european_elk_s_000450,4
pontoon_s_000019,8
interceptor_s_000060,0
convertible_s_000755,1
puppy_s_001004,5
domestic_cat_s_000349,3
blenheim_spaniel_s_000627,5
tanker_s_000821,8
compact_car_s_001073,1
freighter_s_000059,8
jumbojet_s_000139,0
musk_deer_s_000004,4
domestic_cat_s_001933,3
pekinese_s_000677,5
tabby_s_001408,3
plane_s_000647,0
japanese_spaniel_s_001313,5
bufo_americanus_s_000626,6
pekingese_s_000535,5
passerine_s_000281,2
feist_s_000207,5
station_wagon_s_001323,1
biplane_s_001710,0
alces_alces_s_000980,4
chihuahua_s_001811,5
mongrel_s_002199,5
fallow_deer_s_002055,4
odocoileus_hemionus_s_000085,4
arabian_s_001458,7
felis_catus_s_000700,3
maltese_dog_s_001085,5
tanker_s_000106,8
coupe_s_001033,1
bookmobile_s_000826,9
wapiti_s_001703,4
european_toad_s_000023,6
broodmare_s_001107,7
airbus_s_000348,0
fighter_aircraft_s_001661,0
cervus_elaphus_s_000848,4
ship_s_000026,8
quarter_horse_s_000408,7
delivery_truck_s_000543,9
bird_s_000040,2
cavalry_horse_s_001186,7
tabby_cat_s_000025,3
guard_boat_s_000588,8
ostrich_s_001563,2
airbus_s_001160,0
coupe_s_001192,1
bird_s_001233,2
car_s_001473,1
mule_deer_s_001196,4
chihuahua_s_000522,5
merchant_ship_s_001547,8
wagtail_s_001481,2
toy_spaniel_s_001499,5
dump_truck_s_002049,9
appaloosa_s_000341,7
wagon_s_002580,1
boat_s_000605,8
shooting_brake_s_000894,1
amphibious_aircraft_s_000337,0
peke_s_001364,5
tractor_trailer_s_001223,9
prancer_s_000534,7
jumbojet_s_000707,0
saddle_horse_s_001468,7
sparrow_s_000490,2
attack_aircraft_s_001345,0
lipizzan_s_001810,7
bufo_bufo_s_000431,6
convertible_s_000121,1
dump_truck_s_000959,9
auto_s_002264,1
compact_car_s_002322,1
ratite_s_000144,2
wagtail_s_002096,2
texas_toad_s_000686,6
true_cat_s_001769,3
arabian_s_001885,7
broodmare_s_001055,7
moose_s_000053,4
motorcar_s_002051,1
toy_dog_s_000020,5
auto_s_001458,1
cargo_ship_s_001277,8
tomcat_s_001644,3
red_deer_s_000391,4
passerine_s_000571,2
cervus_elaphus_s_001479,4
trucking_rig_s_001263,9
spring_frog_s_000036,6
stealth_fighter_s_000607,0
tractor_trailer_s_000194,9
rangifer_tarandus_s_000069,4
quarter_horse_s_001320,7
bufo_americanus_s_000309,6
tipper_s_000234,9
lark_s_001533,2
cervus_elaphus_s_001180,4
tomcat_s_002653,3
trucking_rig_s_000125,9
cavalry_horse_s_001076,7
accentor_s_000469,2
compact_car_s_002151,1
roe_deer_s_000347,4
sambar_s_000052,4
felis_catus_s_000278,3
station_wagon_s_001051,1
wrecker_s_002150,9
cassowary_s_001856,2
fighter_aircraft_s_000889,0
moose_s_001185,4
broodmare_s_000799,7
jumbojet_s_001675,0
lipizzan_s_000872,7
house_cat_s_001554,3
appaloosa_s_001661,7
propeller_plane_s_000784,0
lipizzan_s_000976,7
fighter_aircraft_s_001185,0
domestic_cat_s_000776,3
propeller_plane_s_001011,0
jetliner_s_001396,0
felis_catus_s_000393,3
bufo_bufo_s_000776,6
monoplane_s_000166,0
chihuahua_s_001891,5
pekingese_s_000055,5
dunnock_s_000057,2
biplane_s_000470,0
jumbo_jet_s_000186,0
lorry_s_000145,9
fighter_aircraft_s_000110,0
tipper_truck_s_001579,9
speedboat_s_000373,8
boat_s_000658,8
garbage_truck_s_001051,9
caribou_s_000119,4
cervus_sika_s_000126,4
lippizaner_s_000034,7
natterjack_s_000100,6
mule_deer_s_002388,4
car_s_001654,1
cargo_vessel_s_000621,8
puppy_s_002195,5
bufo_viridis_s_000071,6
bird_s_001712,2
bufo_bufo_s_000622,6
plane_s_000833,0
tennessee_walker_s_001149,7
maltese_s_000215,5
pekinese_s_001368,5
chihuahua_s_002105,5
cassowary_s_001875,2
rana_clamitans_s_000520,6
auto_s_000696,1
semi_s_002571,9
convertible_s_001668,1
convertible_s_002982,1
arab_s_000046,7
trucking_rig_s_001668,9
passerine_s_001113,2
bufo_marinus_s_000496,6
convertible_s_000102,1
alauda_arvensis_s_000238,2
broodmare_s_000674,7
tug_s_000458,8
moose_s_000484,4
propeller_plane_s_002110,0
police_boat_s_000003,8
compact_car_s_002001,1
icebreaker_s_000198,8
airliner_s_001963,0
powerboat_s_002237,8
fighter_aircraft_s_001457,0
gelding_s_000652,7
riding_horse_s_001267,7
cervus_elaphus_s_001149,4
capreolus_capreolus_s_000460,4
maltese_s_002233,5
quarter_horse_s_001237,7
chihuahua_s_001943,5
hospital_ship_s_001739,8
convertible_s_000571,1
houseboat_s_000167,8
passerine_s_000167,2
racing_boat_s_000139,8
house_cat_s_000819,3
cargo_vessel_s_001714,8
bufo_bufo_s_000116,6
struthio_camelus_s_001676,2
airliner_s_001884,0
barking_deer_s_000797,4
tanker_s_002433,8
biplane_s_000473,0
fighter_aircraft_s_001548,0
fawn_s_001422,4
fighter_aircraft_s_001106,0
trucking_rig_s_001304,9
lippizaner_s_000194,7
toad_s_001214,6
cervid_s_000008,4
lightship_s_000150,8
tabby_cat_s_001088,3
wagtail_s_001191,2
camion_s_000520,9
alley_cat_s_001876,3
cargo_vessel_s_002058,8
fawn_s_000787,4
pekingese_s_001043,5
lipizzan_s_000724,7
fighter_s_000958,0
ladder_truck_s_000063,9
fire_truck_s_000890,9
fighter_aircraft_s_000056,0
lipizzan_s_001265,7
coupe_s_000554,1
japanese_spaniel_s_000754,5
cervus_elaphus_s_000014,4
trailer_truck_s_001264,9
lorry_s_000857,9
biplane_s_001052,0
trucking_rig_s_001619,9
pleasure_boat_s_001624,8
twinjet_s_000582,0
pipit_s_001526,2
airplane_s_000123,0
toad_s_001932,6
tipper_truck_s_000475,9
alces_alces_s_001934,4
panel_truck_s_000359,9
broodmare_s_000928,7
tomcat_s_001985,3
maltese_dog_s_001445,5
alces_alces_s_001505,4
cervus_unicolor_s_000047,4
bufo_bufo_s_001276,6
stealth_bomber_s_000317,0
houseboat_s_000668,8
jumbojet_s_000686,0
mutt_s_000682,5
trailer_truck_s_000786,9
night_bird_s_000029,2
alauda_arvensis_s_001354,2
bufo_bufo_s_000821,6
cassowary_s_001593,2
station_wagon_s_001574,1
bufo_calamita_s_000501,6
arabian_s_002462,7
airliner_s_000777,0
automobile_s_002025,1
twinjet_s_000665,0
stallion_s_000241,7
riding_horse_s_000108,7
garbage_truck_s_002065,9
tabby_cat_s_000857,3
cur_s_000189,5
bufo_americanus_s_001661,6
european_toad_s_000091,6
saddle_horse_s_001398,7
cat_s_002712,3
airliner_s_001847,0
garbage_truck_s_000524,9
convertible_s_000053,1
rana_temporaria_s_000167,6
bufo_bufo_s_001974,6
biplane_s_001889,0
rana_catesbeiana_s_000092,6
felis_catus_s_000027,3
pontoon_s_002322,8
pekinese_s_001944,5
cat_s_000011,3
bufo_bufo_s_001669,6
puppy_s_002068,5
hedge_sparrow_s_000007,2
fawn_s_000837,4
airbus_s_000117,0
rana_temporaria_s_000514,6
peke_s_000785,5
propeller_plane_s_002279,0
american_elk_s_000967,4
dama_dama_s_000567,4
pekinese_s_001201,5
cat_s_001599,3
bird_s_000221,2
bird_s_001056,2
dog_s_001546,5
tabby_s_000729,3
compact_car_s_001810,1
toy_s_000500,5
rana_catesbeiana_s_000123,6
bird_s_000060,2
bufo_marinus_s_001033,6
bird_s_000270,2
trucking_rig_s_001168,9
true_cat_s_000582,3
alces_alces_s_001330,4
aerial_ladder_truck_s_001403,9
pekinese_s_000933,5
oil_tanker_s_001899,8
chihuahua_s_000013,5
emu_s_001956,2
mutt_s_001224,5
fawn_s_000128,4
trucking_rig_s_000351,9
ladder_truck_s_000845,9
bufo_americanus_s_000539,6
cavalry_horse_s_000793,7
lorry_s_001058,9
tennessee_walker_s_001727,7
woodland_caribou_s_000265,4
alley_cat_s_000862,3
station_wagon_s_001752,1
attack_aircraft_s_000088,0
trucking_rig_s_000670,9
lippizaner_s_001780,7
house_cat_s_001274,3
maltese_s_001207,5
monoplane_s_001406,0
house_cat_s_001578,3
boat_s_002732,8
domestic_dog_s_000669,5
police_cruiser_s_000062,1
barking_deer_s_000517,4
liberty_ship_s_001210,8
wagon_s_002545,1
skylark_s_001258,2
fawn_s_000190,4
convertible_s_000015,1
alytes_obstetricans_s_000108,6
trucking_rig_s_001688,9
moose_s_000668,4
tabby_cat_s_000013,3
coupe_s_000770,1
tabby_s_000040,3
automobile_s_001562,1
ferry_s_000011,8
maltese_dog_s_001494,5
rana_catesbeiana_s_000971,6
european_toad_s_000190,6
tabby_s_000462,3
ostrich_s_001169,2
compact_car_s_000680,1
jumbo_jet_s_001639,0
arabian_s_001896,7
european_toad_s_000001,6
house_cat_s_001769,3
tabby_s_002167,3
chihuahua_s_001888,5
broodmare_s_000180,7
fighter_s_000180,0
broodmare_s_001046,7
lippizaner_s_000781,7
biplane_s_000007,0
oil_tanker_s_000580,8
hospital_ship_s_000674,8
struthio_camelus_s_001094,2
convertible_s_002162,1
finch_s_000307,2
convertible_s_002085,1
spadefoot_s_000440,6
